,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
12715,12718,2013-12-02,116,65.0,6.0,10.0,4.0,1999.0,3.0,19.0,3.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,10.06056986,5.012611549,0.301535714,7.181096066,1.3930476269999998,1.561462488,1.44104804,19000000
25042,25045,2014-11-21,54,32.0,11.0,17.0,1.0,1992.0,2.0,9.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.32786282,0.7088780859999999,0.402743391,14.8349932,0.5510607479999999,0.5510607479999999,4.123505976000001,9050000
11931,11934,2013-11-08,75,53.0,1.0,7.0,1.0,1995.0,3.0,8.0,2.0,Dmitrovskoe,7126815.285,87713,1,0,5,no,yes,100846,9604,61600,16509,15.06735987,0.183675377,1.71435664,11.6841526,2.5435812319999997,2.5435812319999997,2.716553026,9100000
25860,25863,2014-12-05,40,20.0,10.0,14.0,1.0,2001.0,1.0,8.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.87982875,3.5507883089999996,0.6820929020000001,25.95667471,1.01782513,1.01782513,4.748016108,6950000
19302,19305,2014-06-03,75,44.0,14.0,17.0,1.0,1988.0,3.0,10.0,3.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,12.33506229,2.206595299,0.6269743010000001,9.231204926,1.491545585,1.491545585,3.5235624239999996,1000000
23719,23722,2014-10-20,65,43.0,1.0,12.0,5.0,1974.0,3.0,10.0,3.0,Birjulevo Vostochnoe,14795571.25,145088,2,0,3,no,no,1716730,21130,93008,30950,16.95534086,2.68211304,0.405386385,17.89037846,4.051412225,4.025150595,1.3262749409999999,8000000
13770,13773,2014-01-15,30,18.0,1.0,5.0,2.0,1962.0,1.0,5.0,3.0,Nizhegorodskoe,7506452.02,43795,0,0,6,no,no,19940,5291,29660,8844,7.248836497,1.846432452,0.193863631,7.671158291,1.364279024,1.029155762,1.244305334,4440000
29677,29680,2015-05-13,40,23.0,8.0,12.0,2.0,1969.0,1.0,6.0,2.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,11.99531262,2.409820243,0.39053948299999997,10.61074584,0.40283154600000004,0.40283154600000004,1.172312931,6600000
21030,21033,2014-07-22,31,18.0,5.0,8.0,2.0,1962.0,1.0,6.0,3.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.16736505,0.929063828,0.546245755,6.5899670839999995,1.180393234,1.180393234,1.822947514,6200000
20138,20141,2014-06-25,44,27.0,4.0,5.0,2.0,1964.0,2.0,5.0,3.0,Preobrazhenskoe,5586342.585,83502,3,0,1,no,no,57405,7385,51951,24166,7.484098778,3.048560355,0.681389088,4.8430939760000005,1.300450466,1.300450466,1.2714256659999998,8250000
24406,24409,2014-11-07,64,32.0,2.0,17.0,4.0,2012.0,2.0,12.0,3.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,22.18486296,1.261714308,4.1035299830000005,23.46616891,6.5015047489999995,6.5015047489999995,5.089272498,9400000
20364,20367,2014-06-30,30,15.0,8.0,12.0,1.0,1972.0,1.0,6.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.77286527,0.24679945600000003,0.780279628,15.92957905,0.529571569,0.529571569,2.519185385,4900000
17161,17164,2014-04-09,64,43.0,4.0,12.0,1.0,1974.0,3.0,7.0,2.0,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,1,0,6,no,no,129207,13595,104635,27346,17.23560334,1.252012308,2.063120799,18.64042301,2.144566135,0.72799634,2.84409444,8900000
28058,28061,2015-02-24,71,44.0,11.0,12.0,2.0,1980.0,3.0,7.0,3.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,8.447341635,3.007355804,1.7348598080000002,12.28698104,2.18755877,2.111609809,2.084815908,13200000
17655,17658,2014-04-21,27,12.0,2.0,9.0,1.0,1972.0,1.0,5.0,2.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,no,111023,16098,78670,24075,10.00717671,2.063687776,0.7440595809999999,8.929605355,4.611369848,4.611369848,1.9209720380000002,5800000
21204,21207,2014-07-31,69,69.0,6.0,17.0,1.0,2014.0,2.0,1.0,1.0,Presnenskoe,11638050.15,123280,2,1,5,no,no,57999,14906,75357,33017,4.265688358999999,0.768375363,0.809688922,3.6446365160000003,1.455347933,1.415052739,0.8462045290000001,19972880
22620,22623,2014-09-17,32,20.0,2.0,5.0,1.0,1962.0,1.0,5.0,3.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,8.183492532,0.785522907,0.821228703,7.433131013,1.388261793,1.388261793,1.448660206,5950000
12714,12717,2013-12-02,67,66.0,6.0,12.0,5.0,1973.0,3.0,11.0,2.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,16.1330351,0.43802391799999996,6.050328837,17.78590648,1.844336609,1.844336609,1.6174144959999999,10000000
20894,20897,2014-07-16,59,42.0,6.0,9.0,1.0,1972.0,3.0,6.0,2.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,8.978561211,2.436158912,2.674702419,9.9088609,1.278150463,1.2365093520000001,1.259147791,2000000
21689,21692,2014-08-20,33,18.0,7.0,9.0,1.0,1964.0,1.0,7.0,2.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,11.96714579,2.231952838,0.48261327299999995,11.42613724,0.961585267,0.5991320760000001,1.068567936,5700000
19157,19160,2014-05-30,64,43.0,4.0,9.0,1.0,1968.0,3.0,7.0,3.0,Gagarinskoe,5540725.595,76670,0,0,4,no,no,106445,7850,46884,21936,6.368069349,0.932659676,0.788703299,6.985907574,2.677801794,1.554604061,0.382422379,12800000
24671,24674,2014-11-13,41,22.0,8.0,14.0,1.0,1977.0,2.0,6.0,2.0,Mar'ina Roshha,4684027.803,65972,3,0,7,no,no,26943,7150,43472,15350,4.697545693,0.42009044700000003,0.371564141,1.6130572580000002,1.002652278,1.002652278,3.265355913,3000000
18583,18586,2014-05-19,78,44.0,12.0,22.0,1.0,2002.0,3.0,10.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,12.528448599999999,3.9499018319999997,1.975779325,14.13584476,0.64347869,0.64347869,0.535371831,13200000
10294,10297,2013-09-05,37,37.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,4061390
27291,27294,2015-01-14,37,22.0,3.0,9.0,5.0,1963.0,2.0,7.0,2.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,10.51046143,1.1002823590000002,1.682008648,10.96796338,0.886781412,0.824559826,1.280929312,6650000
21490,21493,2014-08-13,79,76.0,16.0,17.0,4.0,2015.0,3.0,1.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,11095960
26474,26477,2014-12-16,83,83.0,7.0,17.0,1.0,2016.0,3.0,1.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,20.34154585,0.312211693,5.608658342999999,21.31080563,5.145202233,5.145202233,4.087701653,7588630
25519,25522,2014-11-29,61,38.0,4.0,9.0,1.0,1972.0,3.0,7.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.45442017,0.80993858,1.8337283309999999,16.90553914,2.073033198,1.475254857,3.2605449089999996,7500000
25167,25170,2014-11-24,34,27.0,6.0,12.0,1.0,1982.0,1.0,7.0,3.0,Nizhegorodskoe,7506452.02,43795,0,0,6,no,no,19940,5291,29660,8844,5.421088367,0.586618481,0.35733819,5.178253486,2.120026395,2.120026395,0.505674987,6640000
11482,11485,2013-10-23,69,36.0,11.0,17.0,1.0,2011.0,2.0,13.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,21.611524600000003,1.042386047,4.473658583,22.55467607,6.389072668,6.389072668,4.66668016,3700000
22969,22972,2014-09-26,63,38.0,1.0,9.0,1.0,1974.0,3.0,8.0,3.0,Birjulevo Vostochnoe,14795571.25,145088,2,0,3,no,no,1716730,21130,93008,30950,18.34155258,1.526235721,0.339556342,19.14079096,5.301824731,5.247385021,2.510766977,5600000
27411,27414,2015-01-21,57,38.0,7.0,16.0,1.0,1966.0,3.0,6.0,3.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,11.9283367,0.852559465,5.049168918,13.2937848,1.6640632530000001,1.6640632530000001,0.581499195,9900000
16559,16562,2014-03-26,44,27.0,5.0,5.0,2.0,1962.0,2.0,5.0,3.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,6.979008314,2.186996975,0.656071944,4.888732847,0.921272165,0.823134899,0.750730082,6800000
23748,23751,2014-10-20,76,48.0,8.0,16.0,1.0,1971.0,3.0,6.0,2.0,Taganskoe,8087656.379,116742,3,1,19,no,no,123280,14715,71253,30774,3.316653563,1.431805297,0.75170778,2.418933312,0.72073575,0.686732417,1.0715459859999998,14600000
29986,29989,2015-05-27,38,16.0,12.0,17.0,1.0,1977.0,1.0,10.0,2.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,11.36450873,1.887221401,0.240347527,9.953218957,2.705987953,2.643823566,2.0510679990000003,6530000
17850,17853,2014-04-24,32,18.0,6.0,9.0,1.0,1971.0,1.0,6.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.40985929,0.654905582,0.230131721,17.09209316,0.815197327,0.767193275,1.6496220830000001,5450000
14357,14360,2014-01-30,74,53.0,3.0,5.0,2.0,1959.0,3.0,8.0,2.0,Basmannoe,8398460.622000001,108171,4,2,10,no,no,28179,13368,68043,26760,2.65252834,1.8361480469999998,0.08063994,1.361359486,0.642081549,0.642081549,1.73011107,11200000
16427,16430,2014-03-24,62,62.0,16.0,17.0,1.0,0.0,2.0,0.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,22.45027177,2.8550634560000003,1.86400693,26.26304046,2.2858122819999998,2.2858122819999998,9.591465255,6627474
19719,19722,2014-06-17,42,28.0,4.0,5.0,2.0,1963.0,2.0,5.0,3.0,Rjazanskij,6377883.078,101982,0,0,0,no,no,83369,12842,62215,26925,10.59829618,1.836583347,0.705996464,10.37664722,2.0698383430000002,1.099776036,1.662232979,5800000
30232,30235,2015-06-10,28,27.0,1.0,17.0,1.0,2015.0,1.0,10.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,28.73814133,4.544916838,6.672811964,38.533870799999995,14.338544899999999,13.31457522,14.20739023,2446787
14875,14878,2014-02-11,43,28.0,9.0,9.0,2.0,1965.0,2.0,5.0,3.0,Dmitrovskoe,7126815.285,87713,1,0,5,no,yes,100846,9604,61600,16509,16.57302216,0.808058666,0.9616896509999999,13.45031809,6.865635285,4.309746724,2.7367350339999996,6200000
17367,17370,2014-04-14,59,42.0,3.0,9.0,1.0,1973.0,3.0,5.0,2.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,17.62375274,1.727709815,0.315041628,19.32151119,5.391621221,5.385057074,2.052083936,6900000
27487,27490,2015-01-24,38,23.0,2.0,12.0,1.0,1966.0,2.0,6.0,2.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,13.15762836,1.563324242,0.157661684,10.77518598,3.035526637,3.013574091,3.360867616,6600000
11863,11866,2013-11-06,83,52.0,4.0,14.0,1.0,2002.0,3.0,11.0,3.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,16.43087844,0.37646524600000003,1.8742164780000001,18.04602515,5.365410636,4.944352307,5.911730682999999,12150000
15399,15402,2014-02-25,31,18.0,7.0,9.0,2.0,1964.0,1.0,5.0,3.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,3.7365968869999997,1.565338018,0.115502175,4.735581607,2.0472652609999997,0.9981405720000001,1.612974506,6300000
18268,18271,2014-05-08,31,15.0,10.0,12.0,1.0,1971.0,1.0,6.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.95025312,0.727713883,0.305955572,16.89019701,0.930876673,0.930876673,2.260250072,4900000
24403,24406,2014-11-07,45,28.0,3.0,9.0,1.0,1977.0,2.0,6.0,2.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,16.83160642,1.3352370740000001,5.710301477000001,18.72735911,0.673996169,0.673996169,1.7389319369999998,7900000
14791,14794,2014-02-10,59,43.0,7.0,9.0,1.0,1970.0,3.0,6.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,10.6694882,4.1371738119999995,0.232517403,12.20934841,2.524030823,2.524030823,0.634178916,7400000
21912,21915,2014-08-26,34,19.0,5.0,9.0,1.0,1974.0,1.0,6.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,17.15896334,0.39028906,0.552915362,16.43634624,0.477025903,0.477025903,2.1343373619999997,5900000
18261,18264,2014-05-08,70,70.0,28.0,30.0,1.0,2014.0,2.0,12.0,2.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,13.31001295,1.517625393,1.4924149230000001,12.76961097,1.894725781,1.894725781,2.75327182,11688430
20044,20047,2014-06-24,35,19.0,11.0,12.0,5.0,1966.0,1.0,10.0,3.0,Metrogorodok,27456466.68,36154,0,0,0,no,no,103746,4741,22573,8840,12.39537294,2.756538983,0.708642593,10.09155759,2.912468842,2.912468842,1.011218923,6350000
24111,24114,2014-10-29,79,54.0,4.0,8.0,5.0,1962.0,3.0,8.0,3.0,Hamovniki,10071560.22,102726,5,1,5,no,no,75377,14868,61102,26756,4.4532213689999995,0.208895417,0.16772067400000001,4.552039117,0.649799279,0.40889222,1.114122668,18000000
11200,11203,2013-10-14,39,20.0,4.0,17.0,1.0,1986.0,1.0,8.0,2.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,15.92823499,1.94416955,3.373278057,17.42856384,1.548496291,1.582774524,1.461613205,2000000
15544,15547,2014-02-28,63,63.0,8.0,17.0,1.0,1.0,2.0,1.0,1.0,Tverskoe,7307410.574,75377,3,2,23,no,no,116742,11272,43921,20184,0.072896553,4.081282581,2.566044379,4.060429824,1.036567808,1.121589009,0.890000675,6858739
23929,23932,2014-10-24,41,26.0,1.0,5.0,1.0,1964.0,2.0,5.0,2.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,13.23875529,2.290397788,1.239758004,13.88195808,1.673687214,0.48089508299999995,0.590519119,6200000
23112,23115,2014-09-30,66,39.0,16.0,16.0,1.0,1990.0,3.0,9.0,3.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,13.67938199,0.566248161,4.4707765660000005,14.857627599999999,2.119097482,2.356584505,1.056998742,12750000
9899,9902,2013-08-17,59,39.0,8.0,9.0,2.0,1959.0,2.0,8.0,2.0,Gagarinskoe,5540725.595,76670,0,0,4,no,no,106445,7850,46884,21936,5.742363397,0.051387250999999995,1.056675437,7.245730015,2.8524097189999997,1.525403658,0.6104713629999999,14500000
9493,9496,2013-07-29,35,21.0,2.0,8.0,2.0,1960.0,2.0,7.0,3.0,Savelovskoe,2641243.496,57995,2,0,0,no,no,3521,8583,35405,14007,5.748752097000001,0.43648138700000005,0.653980154,1.9734097369999999,1.723077235,1.2711977509999999,4.195847965,6500000
21129,21132,2014-07-28,45,29.0,3.0,5.0,1.0,1966.0,2.0,5.0,3.0,Akademicheskoe,5704502.19,106445,4,0,1,no,yes,1362363,12074,68518,25853,6.226393492000001,1.144449794,0.184578706,6.338054972999999,0.825308218,0.825308218,1.040084818,7900000
21807,21810,2014-08-22,38,38.0,3.0,17.0,1.0,2013.0,1.0,10.0,1.0,Poselenie Desjonovskoe,52995275.39,13890,0,0,0,no,no,21819,1991,8910,2989,28.91696851,0.798352422,7.4731469729999995,30.45212376,12.97533721,12.31473746,12.0257572,4043090
21269,21272,2014-08-04,54,30.0,7.0,12.0,1.0,1980.0,2.0,8.0,2.0,Babushkinskoe,4934147.223999999,86206,1,0,3,no,no,55125,9734,52560,23912,13.41846666,2.355579632,1.7122656840000001,10.74133243,1.232814615,0.9021977659999999,1.868860687,9500000
30073,30076,2015-06-01,27,1.0,2.0,9.0,1.0,2015.0,1.0,1.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,28.73814133,4.544916838,6.672811964,38.533870799999995,14.338544899999999,13.31457522,14.20739023,2422315
15401,15404,2014-02-25,83,45.0,7.0,22.0,1.0,2007.0,3.0,10.0,3.0,Novo-Peredelkino,8591335.051,111023,3,0,1,no,no,132349,12244,81271,17508,20.38505199,3.093550343,0.743602635,23.694245000000002,1.429211545,1.4104394530000002,8.27354722,10800000
22947,22950,2014-09-26,43,18.0,2.0,17.0,1.0,2013.0,1.0,8.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,22.49159234,0.592668314,3.8356415889999997,30.61938463,6.424058736,5.4000890560000006,8.336040506,3300000
22364,22367,2014-09-09,62,58.0,7.0,17.0,1.0,2014.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,6396300
14031,14034,2014-01-23,43,27.0,1.0,9.0,1.0,1974.0,2.0,5.0,2.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,no,76156,10168,46080,20036,7.720348776,1.36674773,1.099212694,7.318912139,1.6869060790000001,1.6869060790000001,2.495238281,7500000
10329,10332,2013-09-06,53,25.0,3.0,5.0,2.0,1.0,1.0,9.0,2.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,11.92027339,1.222869714,0.272413164,11.36584661,1.9794229730000001,1.9794229730000001,0.938047795,7000000
19532,19535,2014-06-10,77,31.0,13.0,16.0,1.0,2015.0,2.0,14.0,1.0,Poselenie Sosenskoe,66772450.69,9553,0,0,0,no,no,13890,1370,6127,2056,21.39464623,1.0850601659999999,4.522165088,22.43517132,6.269567917000001,6.269567917000001,4.433210038,6760600
29034,29037,2015-04-10,45,28.0,11.0,12.0,1.0,1966.0,2.0,5.0,2.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,14.89503306,0.9737873420000001,1.097782973,12.72829554,0.527559027,0.527559027,1.569911294,8800000
21587,21590,2014-08-18,62,62.0,8.0,20.0,1.0,0.0,2.0,0.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,21.90579236,2.808076717,1.727223335,25.69946149,1.722233308,1.722233308,9.036942213,7164053
20756,20759,2014-07-10,42,28.0,2.0,9.0,1.0,1970.0,2.0,5.0,3.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,10.59277299,1.529019022,0.468258405,7.495977596,1.202253801,1.202253801,1.7885949140000001,2000000
19763,19766,2014-06-18,36,22.0,9.0,9.0,5.0,1962.0,2.0,7.0,2.0,Sokol,3496889.653,57107,0,0,3,no,no,57995,6807,36496,13804,9.894849649,0.715798095,0.164735412,7.990537731,0.574863299,0.574863299,2.8729514789999997,7700000
26155,26158,2014-12-09,39,19.0,22.0,22.0,1.0,1992.0,1.0,10.0,3.0,Krjukovo,10842309.74,85219,2,0,4,no,no,221709,12194,58114,14911,38.26910944,4.980243408,0.925690728,39.09791824,21.83315499,21.82027804,22.96488637,3000000
14695,14698,2014-02-07,53,30.0,7.0,14.0,1.0,1988.0,2.0,8.0,3.0,Mar'ino,11754772.16,247469,5,0,15,no,no,165727,40692,161290,45487,13.53230857,4.32803864,1.878665925,15.83534916,1.048769678,0.99756492,1.105280255,3000000
21511,21514,2014-08-14,38,21.0,7.0,12.0,5.0,1965.0,2.0,6.0,2.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,10.29810326,0.801205031,2.756064138,11.686774900000001,2.9681745669999997,2.941378054,0.520429971,1000000
27826,27829,2015-02-10,74,33.0,2.0,5.0,2.0,1952.0,3.0,11.0,4.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,9.542557517,1.810041801,0.83797436,8.318010176,0.6947252359999999,0.6947252359999999,1.887582471,21500000
8700,8703,2013-06-26,51,24.0,7.0,14.0,2.0,1971.0,2.0,7.0,3.0,Preobrazhenskoe,5586342.585,83502,3,0,1,no,no,57405,7385,51951,24166,8.727620643,4.1745772169999995,1.4299227319999999,5.955481207999999,1.300122635,1.2361053990000002,0.60471483,9150000
21345,21348,2014-08-07,39,19.0,3.0,15.0,1.0,2015.0,1.0,10.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,27.00081593,3.088887133,4.517968528,35.62404834,11.42872244,12.65438623,12.61096381,2935219
21052,21055,2014-07-23,32,20.0,5.0,5.0,1.0,1966.0,1.0,5.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,7.765498021,1.4055362809999998,0.27170713,9.868983878,2.08416141,2.08416141,0.45442279700000004,4600000
22864,22867,2014-09-24,87,56.0,4.0,14.0,2.0,1938.0,4.0,9.0,3.0,Dorogomilovo,7798452.185,67710,1,0,4,no,no,21040,5739,43413,18558,2.566528634,2.256485479,0.159353032,0.82678908,0.771163075,0.991317963,1.049724998,28300000
19938,19941,2014-06-21,39,20.0,12.0,12.0,1.0,1983.0,1.0,8.0,3.0,Birjulevo Vostochnoe,14795571.25,145088,2,0,3,no,no,1716730,21130,93008,30950,19.08275949,0.495144575,0.647539823,19.28379887,5.444832635,5.4392402970000004,1.184848082,5500000
19793,19796,2014-06-18,29,27.0,10.0,17.0,6.0,2015.0,1.0,1.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,28.73814133,4.544916838,6.672811964,38.533870799999995,14.338544899999999,13.31457522,14.20739023,2199436
22013,22016,2014-08-29,37,37.0,3.0,15.0,1.0,2014.0,1.0,1.0,1.0,Poselenie Shherbinka,7878765.472999999,32241,0,0,1,no,no,39873,4207,20445,7589,28.15157234,1.9217305880000002,1.133269037,29.50249497,7.452168749,7.468866947,9.849306808,3103047
14620,14623,2014-02-05,44,23.0,1.0,9.0,2.0,2008.0,1.0,11.0,3.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,23.15788003,2.224622068,5.0851768239999995,32.7336141,8.538288198,7.514318517,8.707244313,5000000
23941,23944,2014-10-25,35,17.0,2.0,15.0,2.0,1982.0,1.0,9.0,2.0,Altuf'evskoe,3294351.983,55125,1,0,3,no,no,78418,8140,34611,12374,13.98897282,1.6881220119999998,0.328365735,13.05424434,4.106288256,2.961392965,1.021286809,2000000
27429,27432,2015-01-21,78,22.0,34.0,40.0,1.0,2013.0,1.0,28.0,3.0,Akademicheskoe,5704502.19,106445,4,0,1,no,yes,1362363,12074,68518,25853,7.233355757000001,1.2436258390000001,1.751822065,7.74552253,0.321040803,0.321040803,0.657738966,17924168
30257,30260,2015-06-15,44,27.0,7.0,2.0,1.0,1968.0,2.0,6.0,3.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,13.78416363,1.071931197,2.177374199,11.99280801,2.1971001969999997,2.1971001969999997,1.47206661,6700000
19391,19394,2014-06-05,43,29.0,3.0,5.0,2.0,1962.0,2.0,5.0,2.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,13.78639198,2.247026242,0.298498296,11.96011013,0.548754565,0.548754565,0.6817165409999999,3000000
12991,12994,2013-12-11,52,1.0,17.0,17.0,1.0,2015.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,5326755
14804,14807,2014-02-10,34,19.0,5.0,9.0,1.0,1978.0,1.0,6.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,11.67617146,2.8309009560000002,0.802864406,10.61745111,0.58330384,0.58330384,1.954857513,6050000
24354,24357,2014-11-06,38,19.0,4.0,14.0,1.0,1994.0,1.0,8.0,2.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.78326729,2.453278273,0.083946319,24.77631504,1.321431711,0.617565079,4.85880934,5000000
30036,30039,2015-05-29,48,30.0,9.0,9.0,5.0,1973.0,2.0,7.0,1.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,8.087044842000001,2.55834172,1.211091344,9.919347898,1.744978339,1.744978339,2.604399163,9000000
14500,14503,2014-02-03,41,20.0,6.0,12.0,1.0,1977.0,1.0,8.0,3.0,Lianozovo,5646405.14,79576,3,0,3,no,no,68630,10019,51295,18262,16.36853592,1.166884745,1.030624888,14.83850002,1.286866166,1.215597966,1.373318715,6500000
